1f9b9-1f3fb                                       supervillain: light skin tone
1f9b9-1f3fc                                       supervillain: medium-light skin tone
1f9b9-1f3fd                                       supervillain: medium skin tone
1f9b9-1f3fe                                       supervillain: medium-dark skin tone
1f9b9-1f3ff                                       supervillain: dark skin tone
1f9b9-200d-2642-fe0f                              man supervillain
1f9b9-200d-2640-fe0f                              woman supervillain
1f9d9                                             mage
1f9d9-1f3fb                                       mage: light skin tone
1f9d9-1f3fc                                       mage: medium-light skin tone
1f9d9-1f3fd                                       mage: medium skin tone
1f9d9-1f3fe                                       mage: medium-dark skin tone
1f9d9-1f3ff                                       mage: dark skin tone
1f9d9-200d-2642-fe0f                              man mage
1f9d9-200d-2640-fe0f                              woman mage
1f9da                                             fairy
1f9da-1f3fb                                       fairy: light skin tone
1f9da-1f3fc                                       fairy: medium-light skin tone
1f9da-1f3fd                                       fairy: medium skin tone
1f9da-1f3fe                                       fairy: medium-dark skin tone
1f9da-1f3ff                                       fairy: dark skin tone
1f9da-200d-2642-fe0f                              man fairy
1f9da-200d-2640-fe0f                              woman fairy
1f9db                                             vampire
1f9db-1f3fb                                       vampire: light skin tone
1f9db-1f3fc                                       vampire: medium-light skin tone
1f9db-1f3fd                                       vampire: medium skin tone
1f9db-1f3fe                                       vampire: medium-dark skin tone
1f9db-1f3ff                                       vampire: dark skin tone
1f9db-200d-2642-fe0f                              man vampire
1f9db-200d-2640-fe0f                              woman vampire
1f9dc                                             merperson
1f9dc-1f3fb                                       merperson: light skin tone
1f9dc-1f3fc                                       merperson: medium-light skin tone
1f9dc-1f3fd                                       merperson: medium skin tone
1f9dc-1f3fe                                       merperson: medium-dark skin tone
1f9dc-1f3ff                                       merperson: dark skin tone
1f9dc-200d-2642-fe0f                              merman
1f9dc-200d-2640-fe0f                              mermaid
1f9dd                                             elf
1f9dd-1f3fb                                       elf: light skin tone
1f9dd-1f3fc                                       elf: medium-light skin tone
1f9dd-1f3fd                                       elf: medium skin tone
1f9dd-1f3fe                                       elf: medium-dark skin tone
1f9dd-1f3ff                                       elf: dark skin tone
1f9dd-200d-2642-fe0f                              man elf
1f9dd-200d-2640-fe0f                              woman elf
1f9de                                             genie
1f9de-200d-2642-fe0f                              man genie
1f9de-200d-2640-fe0f                              woman genie
1f9df                                             zombie
1f9df-200d-2642-fe0f                              man zombie
1f9df-200d-2640-fe0f                              woman zombie
1f486                                             person getting massage
1f486-1f3fb                                       person getting massage: light skin tone
1f486-1f3fc                                       person getting massage: medium-light skin tone
1f486-1f3fd                                       person getting massage: medium skin tone
1f486-1f3fe                                       person getting massage: medium-dark skin tone
1f486-1f3ff                                       person getting massage: dark skin tone
1f486-200d-2642-fe0f                              man getting massage
1f487                                             person getting haircut
1f487-1f3fb                                       person getting haircut: light skin tone
1f487-1f3fc                                       person getting haircut: medium-light skin tone
1f487-1f3fd                                       person getting haircut: medium skin tone
1f487-1f3fe                                       person getting haircut: medium-dark skin tone
1f487-1f3ff                                       person getting haircut: dark skin tone
1f487-200d-2642-fe0f                              man getting haircut
1f6b6                                             person walking
1f6b6-1f3fb                                       person walking: light skin tone
1f6b6-1f3fc                                       person walking: medium-light skin tone
1f6b6-1f3fd                                       person walking: medium skin tone
1f6b6-1f3fe                                       person walking: medium-dark skin tone
1f6b6-1f3ff                                       person walking: dark skin tone
1f6b6-200d-2640-fe0f                              woman walking
1f9cd                                             person standing
1f9cd-1f3fb                                       person standing: light skin tone
1f9cd-1f3fc                                       person standing: medium-light skin tone
1f9cd-1f3fd                                       person standing: medium skin tone
1f9cd-1f3fe                                       person standing: medium-dark skin tone
1f9cd-1f3ff                                       person standing: dark skin tone
1f9ce                                             person kneeling
1f9ce-1f3fb                                       person kneeling: light skin tone
1f9ce-1f3fc                                       person kneeling: medium-light skin tone
1f9ce-1f3fd                                       person kneeling: medium skin tone
1f9ce-1f3fe                                       person kneeling: medium-dark skin tone
1f9ce-1f3ff                                       person kneeling: dark skin tone
1f3c3                                             person running
1f3c3-1f3fb                                       person running: light skin tone
1f3c3-1f3fc                                       person running: medium-light skin tone
1f3c3-1f3fd                                       person running: medium skin tone
1f3c3-1f3fe                                       person running: medium-dark skin tone
1f3c3-1f3ff                                       person running: dark skin tone
1f3c3-200d-2640-fe0f                              woman running
1f483                                             woman dancing
1f483-1f3fb                                       woman dancing: light skin tone
1f483-1f3fc                                       woman dancing: medium-light skin tone
1f483-1f3fd                                       woman dancing: medium skin tone
1f483-1f3fe                                       woman dancing: medium-dark skin tone
1f483-1f3ff                                       woman dancing: dark skin tone
1f57a                                             man dancing
1f57a-1f3fb                                       man dancing: light skin tone
1f57a-1f3fc                                       man dancing: medium-light skin tone
1f57a-1f3fd                                       man dancing: medium skin tone
1f57a-1f3fe                                       man dancing: medium-dark skin tone
1f57a-1f3ff                                       man dancing: dark skin tone
1f574-fe0f                                        person in suit levitating
1f574-1f3fb                                       person in suit levitating: light skin tone
1f574-1f3fc                                       person in suit levitating: medium-light skin tone
1f574-1f3fd                                       person in suit levitating: medium skin tone
1f574-1f3fe                                       person in suit levitating: medium-dark skin tone
1f574-1f3ff                                       person in suit levitating: dark skin tone
1f46f                                             people with bunny ears
1f46f-200d-2642-fe0f                              men with bunny ears
1f9d6                                             person in steamy room
1f9d6-1f3fb                                       person in steamy room: light skin tone
1f9d6-1f3fc                                       person in steamy room: medium-light skin tone
1f9d6-1f3fd                                       person in steamy room: medium skin tone
1f9d6-1f3fe                                       person in steamy room: medium-dark skin tone
1f9d6-1f3ff                                       person in steamy room: dark skin tone
1f9d6-200d-2642-fe0f                              man in steamy room
1f9d6-200d-2640-fe0f                              woman in steamy room
1f9d7                                             person climbing
1f9d7-1f3fb                                       person climbing: light skin tone
1f9d7-1f3fc                                       person climbing: medium-light skin tone
1f9d7-1f3fd                                       person climbing: medium skin tone
1f9d7-1f3fe                                       person climbing: medium-dark skin tone
1f9d7-1f3ff                                       person climbing: dark skin tone
1f9d7-200d-2642-fe0f                              man climbing
1f9d7-200d-2640-fe0f                              woman climbing
1f93a                                             person fencing
1f3c7                                             horse racing
1f3c7-1f3fb                                       horse racing: light skin tone
1f3c7-1f3fc                                       horse racing: medium-light skin tone
1f3c7-1f3fd                                       horse racing: medium skin tone
1f3c7-1f3fe                                       horse racing: medium-dark skin tone
1f3c7-1f3ff                                       horse racing: dark skin tone
26f7-fe0f                                         skier
1f3c2                                             snowboarder
1f3c2-1f3fb                                       snowboarder: light skin tone
1f3c2-1f3fc                                       snowboarder: medium-light skin tone
1f3c2-1f3fd                                       snowboarder: medium skin tone
1f3c2-1f3fe                                       snowboarder: medium-dark skin tone
1f3c2-1f3ff                                       snowboarder: dark skin tone
1f3cc-fe0f                                        person golfing
1f3cc-1f3fb                                       person golfing: light skin tone
1f3cc-1f3fc                                       person golfing: medium-light skin tone
1f3cc-1f3fd                                       person golfing: medium skin tone
1f3cc-1f3fe                                       person golfing: medium-dark skin tone
1f3cc-1f3ff                                       person golfing: dark skin tone
1f3cc-fe0f-200d-2640-fe0f                         woman golfing
1f3c4                                             person surfing
1f3c4-1f3fb                                       person surfing: light skin tone
1f3c4-1f3fc                                       person surfing: medium-light skin tone
1f3c4-1f3fd                                       person surfing: medium skin tone
1f3c4-1f3fe                                       person surfing: medium-dark skin tone
1f3c4-1f3ff                                       person surfing: dark skin tone
1f3c4-200d-2640-fe0f                              woman surfing
1f6a3                                             person rowing boat
1f6a3-1f3fb                                       person rowing boat: light skin tone
1f6a3-1f3fc                                       person rowing boat: medium-light skin tone
1f6a3-1f3fd                                       person rowing boat: medium skin tone
1f6a3-1f3fe                                       person rowing boat: medium-dark skin tone
1f6a3-1f3ff                                       person rowing boat: dark skin tone
1f6a3-200d-2640-fe0f                              woman rowing boat
1f3ca                                             person swimming
1f3ca-1f3fb                                       person swimming: light skin tone
1f3ca-1f3fc                                       person swimming: medium-light skin tone
1f3ca-1f3fd                                       person swimming: medium skin tone
1f3ca-1f3fe                                       person swimming: medium-dark skin tone
1f3ca-1f3ff                                       person swimming: dark skin tone
1f3ca-200d-2640-fe0f                              woman swimming
26f9-fe0f                                         person bouncing ball
26f9-1f3fb                                        person bouncing ball: light skin tone
26f9-1f3fc                                        person bouncing ball: medium-light skin tone
26f9-1f3fd                                        person bouncing ball: medium skin tone
26f9-1f3fe                                        person bouncing ball: medium-dark skin tone
26f9-1f3ff                                        person bouncing ball: dark skin tone
26f9-fe0f-200d-2640-fe0f                          woman bouncing ball
1f3cb-fe0f                                        person lifting weights
1f3cb-1f3fb                                       person lifting weights: light skin tone
1f3cb-1f3fc                                       person lifting weights: medium-light skin tone
1f3cb-1f3fd                                       person lifting weights: medium skin tone
1f3cb-1f3fe                                       person lifting weights: medium-dark skin tone
1f3cb-1f3ff                                       person lifting weights: dark skin tone
1f3cb-fe0f-200d-2640-fe0f                         woman lifting weights
1f6b4                                             person biking
1f6b4-1f3fb                                       person biking: light skin tone
1f6b4-1f3fc                                       person biking: medium-light skin tone
1f6b4-1f3fd                                       person biking: medium skin tone
1f6b4-1f3fe                                       person biking: medium-dark skin tone
1f6b4-1f3ff                                       person biking: dark skin tone
1f6b4-200d-2640-fe0f                              woman biking
1f6b5                                             person mountain biking
1f6b5-1f3fb                                       person mountain biking: light skin tone
1f6b5-1f3fc                                       person mountain biking: medium-light skin tone
1f6b5-1f3fd                                       person mountain biking: medium skin tone
1f6b5-1f3fe                                       person mountain biking: medium-dark skin tone
1f6b5-1f3ff                                       person mountain biking: dark skin tone
1f6b5-200d-2640-fe0f                              woman mountain biking
1f938                                             person cartwheeling
1f938-1f3fb                                       person cartwheeling: light skin tone
1f938-1f3fc                                       person cartwheeling: medium-light skin tone
1f938-1f3fd                                       person cartwheeling: medium skin tone
1f938-1f3fe                                       person cartwheeling: medium-dark skin tone
1f938-1f3ff                                       person cartwheeling: dark skin tone
1f938-200d-2642-fe0f                              man cartwheeling
1f938-200d-2640-fe0f                              woman cartwheeling
1f93c                                             people wrestling
1f93c-200d-2642-fe0f                              men wrestling
1f93c-200d-2640-fe0f                              women wrestling
1f93d                                             person playing water polo
1f93d-1f3fb                                       person playing water polo: light skin tone
1f93d-1f3fc                                       person playing water polo: medium-light skin tone
1f93d-1f3fd                                       person playing water polo: medium skin tone
1f93d-1f3fe                                       person playing water polo: medium-dark skin tone
1f93d-1f3ff                                       person playing water polo: dark skin tone
1f93d-200d-2642-fe0f                              man playing water polo
1f93d-200d-2640-fe0f                              woman playing water polo
1f93e                                             person playing handball
1f93e-1f3fb                                       person playing handball: light skin tone
1f93e-1f3fc                                       person playing handball: medium-light skin tone
1f93e-1f3fd                                       person playing handball: medium skin tone
1f93e-1f3fe                                       person playing handball: medium-dark skin tone
1f93e-1f3ff                                       person playing handball: dark skin tone
1f93e-200d-2642-fe0f                              man playing handball
1f93e-200d-2640-fe0f                              woman playing handball
1f939                                             person juggling
1f939-1f3fb                                       person juggling: light skin tone
1f939-1f3fc                                       person juggling: medium-light skin tone
1f939-1f3fd                                       person juggling: medium skin tone
1f939-1f3fe                                       person juggling: medium-dark skin tone
1f939-1f3ff                                       person juggling: dark skin tone
1f939-200d-2642-fe0f                              man juggling
1f939-200d-2640-fe0f                              woman juggling
1f9d8                                             person in lotus position
1f9d8-1f3fb                                       person in lotus position: light skin tone
1f9d8-1f3fc                                       person in lotus position: medium-light skin tone
1f9d8-1f3fd                                       person in lotus position: medium skin tone
1f9d8-1f3fe                                       person in lotus position: medium-dark skin tone
1f9d8-1f3ff                                       person in lotus position: dark skin tone
1f9d8-200d-2642-fe0f                              man in lotus position
1f9d8-200d-2640-fe0f                              woman in lotus position
1f6c0                                             person taking bath
1f6c0-1f3fb                                       person taking bath: light skin tone
1f6c0-1f3fc                                       person taking bath: medium-light skin tone
1f6c0-1f3fd                                       person taking bath: medium skin tone
1f6c0-1f3fe                                       person taking bath: medium-dark skin tone
1f6c0-1f3ff                                       person taking bath: dark skin tone
1f6cc                                             person in bed
1f6cc-1f3fb                                       person in bed: light skin tone
1f6cc-1f3fc                                       person in bed: medium-light skin tone
1f6cc-1f3fd                                       person in bed: medium skin tone
1f6cc-1f3fe                                       person in bed: medium-dark skin tone
1f6cc-1f3ff                                       person in bed: dark skin tone
1f46d                                             women holding hands
1f46d-1f3fb                                       women holding hands: light skin tone
1f46d-1f3fc                                       women holding hands: medium-light skin tone
1f46d-1f3fd                                       women holding hands: medium skin tone
1f46d-1f3fe                                       women holding hands: medium-dark skin tone
1f46d-1f3ff                                       women holding hands: dark skin tone
1f46b                                             woman and man holding hands
1f46b-1f3fb                                       woman and man holding hands: light skin tone
1f46b-1f3fc                                       woman and man holding hands: medium-light skin tone
1f46b-1f3fd                                       woman and man holding hands: medium skin tone
1f46b-1f3fe                                       woman and man holding hands: medium-dark skin tone
1f46b-1f3ff                                       woman and man holding hands: dark skin tone
1f46c                                             men holding hands
1f46c-1f3fb                                       men holding hands: light skin tone
1f46c-1f3fc                                       men holding hands: medium-light skin tone
1f46c-1f3fd                                       men holding hands: medium skin tone
1f46c-1f3fe                                       men holding hands: medium-dark skin tone
1f46c-1f3ff                                       men holding hands: dark skin tone
1f48f                                             kiss
1f48f-1f3fb                                       kiss: light skin tone
1f48f-1f3fc                                       kiss: medium-light skin tone
1f48f-1f3fd                                       kiss: medium skin tone
1f48f-1f3fe                                       kiss: medium-dark skin tone
1f48f-1f3ff                                       kiss: dark skin tone
1f468-200d-2764-fe0f-200d-1f48b-200d-1f468        kiss: man, man
1f469-200d-2764-fe0f-200d-1f48b-200d-1f469        kiss: woman, woman
1f491                                             couple with heart
1f491-1f3fb                                       couple with heart: light skin tone
1f491-1f3fc                                       couple with heart: medium-light skin tone
1f491-1f3fd                                       couple with heart: medium skin tone
1f491-1f3fe                                       couple with heart: medium-dark skin tone
1f491-1f3ff                                       couple with heart: dark skin tone
1f468-200d-2764-fe0f-200d-1f468                   couple with heart: man, man
1f469-200d-2764-fe0f-200d-1f469                   couple with heart: woman, woman
1f46a                                             family
1f468-200d-1f469-200d-1f467                       family: man, woman, girl
1f468-200d-1f469-200d-1f467-200d-1f466            family: man, woman, girl, boy
1f468-200d-1f469-200d-1f466-200d-1f466            family: man, woman, boy, boy
1f468-200d-1f469-200d-1f467-200d-1f467            family: man, woman, girl, girl
1f468-200d-1f468-200d-1f466                       family: man, man, boy
1f468-200d-1f468-200d-1f467                       family: man, man, girl
1f468-200d-1f468-200d-1f467-200d-1f466            family: man, man, girl, boy
1f468-200d-1f468-200d-1f466-200d-1f466            family: man, man, boy, boy
1f468-200d-1f468-200d-1f467-200d-1f467            family: man, man, girl, girl
1f469-200d-1f469-200d-1f466                       family: woman, woman, boy
1f469-200d-1f469-200d-1f467                       family: woman, woman, girl
1f469-200d-1f469-200d-1f467-200d-1f466            family: woman, woman, girl, boy
1f469-200d-1f469-200d-1f466-200d-1f466            family: woman, woman, boy, boy
1f469-200d-1f469-200d-1f467-200d-1f467            family: woman, woman, girl, girl
1f468-200d-1f466                                  family: man, boy
1f468-200d-1f466-200d-1f466                       family: man, boy, boy
1f468-200d-1f467                                  family: man, girl
1f468-200d-1f467-200d-1f466                       family: man, girl, boy
1f468-200d-1f467-200d-1f467                       family: man, girl, girl
1f469-200d-1f466                                  family: woman, boy
1f469-200d-1f466-200d-1f466                       family: woman, boy, boy
1f469-200d-1f467                                  family: woman, girl
1f469-200d-1f467-200d-1f466                       family: woman, girl, boy
1f469-200d-1f467-200d-1f467                       family: woman, girl, girl
1f5e3-fe0f                                        speaking head
1f464                                             bust in silhouette
1f465                                             busts in silhouette
1f463                                             footprints
1f435                                             monkey face
1f412                                             monkey
1f98d                                             gorilla
1f9a7                                             orangutan
1f436                                             dog face
1f415                                             dog
1f9ae                                             guide dog
1f429                                             poodle
1f43a                                             wolf
1f98a                                             fox
1f99d                                             raccoon
1f431                                             cat face
1f408                                             cat
1f981                                             lion
1f42f                                             tiger face
1f405                                             tiger
1f406                                             leopard
1f434                                             horse face
1f40e                                             horse
1f984                                             unicorn
1f993                                             zebra
1f98c                                             deer
1f42e                                             cow face
1f402                                             ox
1f403                                             water buffalo
1f404                                             cow
1f437                                             pig face
1f416                                             pig
1f417                                             boar
1f43d                                             pig nose
1f40f                                             ram
1f411                                             ewe
1f410                                             goat
1f42a                                             camel
1f42b                                             two-hump camel
1f999                                             llama
1f992                                             giraffe
1f418                                             elephant
1f98f                                             rhinoceros
1f99b                                             hippopotamus
1f42d                                             mouse face
1f401                                             mouse
1f400                                             rat
1f439                                             hamster
1f430                                             rabbit face
1f407                                             rabbit
1f43f-fe0f                                        chipmunk
1f994                                             hedgehog
1f987                                             bat
1f43b                                             bear
1f428                                             koala
1f43c                                             panda
1f9a5                                             sloth
1f9a6                                             otter
1f9a8                                             skunk
1f998                                             kangaroo
1f9a1                                             badger
1f43e                                             paw prints
1f983                                             turkey
1f414                                             chicken
1f413                                             rooster
1f423                                             hatching chick
1f424                                             baby chick
1f425                                             front-facing baby chick
1f426                                             bird
1f427                                             penguin
1f54a-fe0f                                        dove
1f985                                             eagle
1f986                                             duck
1f9a2                                             swan
1f989                                             owl
1f9a9                                             flamingo
1f99a                                             peacock
1f99c                                             parrot
1f438                                             frog
1f40a                                             crocodile
1f422                                             turtle
1f98e                                             lizard
1f40d                                             snake
1f432                                             dragon face
1f409                                             dragon
1f995                                             sauropod
1f996                                             T-Rex
1f433                                             spouting whale
1f40b                                             whale
1f42c                                             dolphin
1f41f                                             fish
1f420                                             tropical fish
1f421                                             blowfish
1f988                                             shark
1f419                                             octopus
1f41a                                             spiral shell
1f40c                                             snail
1f98b                                             butterfly
1f41b                                             bug
1f41c                                             ant
1f41d                                             honeybee
1f41e                                             lady beetle
1f997                                             cricket
1f577-fe0f                                        spider
1f578-fe0f                                        spider web
1f982                                             scorpion
1f99f                                             mosquito
1f9a0                                             microbe
1f490                                             bouquet
1f338                                             cherry blossom
1f4ae                                             white flower
1f3f5-fe0f                                        rosette
1f339                                             rose
1f940                                             wilted flower
1f33a                                             hibiscus
1f33b                                             sunflower
1f33c                                             blossom
1f337                                             tulip
1f331                                             seedling
1f332                                             evergreen tree
1f333                                             deciduous tree
1f334                                             palm tree
1f335                                             cactus
1f33e                                             sheaf of rice
1f33f                                             herb
2618-fe0f                                         shamrock
1f340                                             four leaf clover
1f341                                             maple leaf
1f342                                             fallen leaf
1f343                                             leaf fluttering in wind
1f344                                             mushroom
1f347                                             grapes
1f348                                             melon
1f349                                             watermelon
1f34a                                             tangerine
1f34b                                             lemon
1f34c                                             banana
1f34d                                             pineapple
1f96d                                             mango
1f34e                                             red apple
1f34f                                             green apple
1f350                                             pear
1f351                                             peach
1f352                                             cherries
1f353                                             strawberry
1f95d                                             kiwi fruit
1f345                                             tomato
1f965                                             coconut
1f951                                             avocado
1f346                                             eggplant
1f954                                             potato
1f955                                             carrot
1f33d                                             ear of corn
1f336-fe0f                                        hot pepper
1f952                                             cucumber
1f96c                                             leafy green
1f966                                             broccoli
1f9c4                                             garlic
1f9c5                                             onion
1f95c                                             peanuts
1f330                                             chestnut
1f35e                                             bread
1f950                                             croissant
1f956                                             baguette bread
1f968                                             pretzel
1f96f                                             bagel
1f95e                                             pancakes
1f9c7                                             waffle
1f9c0                                             cheese wedge
1f356                                             meat on bone
1f357                                             poultry leg
1f969                                             cut of meat
1f953                                             bacon
1f354                                             hamburger
1f35f                                             french fries
1f355                                             pizza
1f32d                                             hot dog
1f96a                                             sandwich
1f32e                                             taco
1f32f                                             burrito
1f959                                             stuffed flatbread
1f9c6                                             falafel
1f95a                                             egg
1f373                                             cooking
1f958                                             shallow pan of food
1f372                                             pot of food
1f963                                             bowl with spoon
1f957                                             green salad
1f37f                                             popcorn
1f9c8                                             butter
1f9c2                                             salt
1f96b                                             canned food
1f371                                             bento box
1f358                                             rice cracker
1f359                                             rice ball
1f35a                                             cooked rice
1f35b                                             curry rice
1f35c                                             steaming bowl
1f35d                                             spaghetti
1f360                                             roasted sweet potato
1f362                                             oden
1f363                                             sushi
1f364                                             fried shrimp
1f365                                             fish cake with swirl
1f96e                                             moon cake
1f361                                             dango
1f95f                                             dumpling
1f960                                             fortune cookie
1f961                                             takeout box
1f980                                             crab
1f99e                                             lobster
1f990                                             shrimp
1f991                                             squid
1f9aa                                             oyster
1f366                                             soft ice cream
1f367                                             shaved ice
1f368                                             ice cream
1f369                                             doughnut
1f36a                                             cookie
1f382                                             birthday cake
1f370                                             shortcake
1f9c1                                             cupcake
1f967                                             pie
1f36b                                             chocolate bar
1f36c                                             candy
1f36d                                             lollipop
1f36e                                             custard
1f36f                                             honey pot
1f37c                                             baby bottle
1f95b                                             glass of milk
2615                                              hot beverage
1f375                                             teacup without handle
1f376                                             sake
1f37e                                             bottle with popping cork
1f377                                             wine glass
1f378                                             cocktail glass
1f379                                             tropical drink
1f37a                                             beer mug
1f37b                                             clinking beer mugs
1f942                                             clinking glasses
1f943                                             tumbler glass
1f964                                             cup with straw
1f9c3                                             beverage box
1f9c9                                             mate
1f9ca                                             ice
1f962                                             chopsticks
1f37d-fe0f                                        fork and knife with plate
1f374                                             fork and knife
1f944                                             spoon
1f52a                                             kitchen knife
1f3fa                                             amphora
1f30d                                             globe showing Europe-Africa
1f30e                                             globe showing Americas
1f30f                                             globe showing Asia-Australia
1f310                                             globe with meridians
1f5fa-fe0f                                        world map
1f5fe                                             map of Japan
1f9ed                                             compass
1f3d4-fe0f                                        snow-capped mountain
26f0-fe0f                                         mountain
1f30b                                             volcano
1f5fb                                             mount fuji
1f3d5-fe0f                                        camping
1f3d6-fe0f                                        beach with umbrella
1f3dc-fe0f                                        desert
1f3dd-fe0f                                        desert island
1f3de-fe0f                                        national park
1f3df-fe0f                                        stadium
1f3db-fe0f                                        classical building
1f3d7-fe0f                                        building construction
1f9f1                                             brick
1f3d8-fe0f                                        houses
1f3da-fe0f                                        derelict house
1f3e0                                             house
1f3e1                                             house with garden
1f3e2                                             office building
1f3e3                                             Japanese post office
1f3e4                                             post office
1f3e5                                             hospital
1f3e6                                             bank
1f3e8                                             hotel
1f3e9                                             love hotel
1f3ea                                             convenience store
1f3eb                                             school
1f3ec                                             department store
1f3ed                                             factory
1f3ef                                             Japanese castle
1f3f0                                             castle
1f492                                             wedding
1f5fc                                             Tokyo tower
1f5fd                                             Statue of Liberty
26ea                                              church
1f54c                                             mosque
1f6d5                                             hindu temple
1f54d                                             synagogue
26e9-fe0f                                         shinto shrine
1f54b                                             kaaba
26f2                                              fountain
26fa                                              tent
1f301                                             foggy
1f303                                             night with stars
1f3d9-fe0f                                        cityscape
1f304                                             sunrise over mountains
1f305                                             sunrise
1f306                                             cityscape at dusk
1f307                                             sunset
1f309                                             bridge at night
2668-fe0f                                         hot springs
1f3a0                                             carousel horse
1f3a1                                             ferris wheel
1f3a2                                             roller coaster
1f488                                             barber pole
1f3aa                                             circus tent
1f682                                             locomotive
1f683                                             railway car
1f684                                             high-speed train
1f685                                             bullet train
1f686                                             train
1f687                                             metro
1f688                                             light rail
1f689                                             station
1f68a                                             tram
1f69d                                             monorail
1f69e                                             mountain railway
1f68b                                             tram car
1f68c                                             bus
1f68d                                             oncoming bus
1f68e                                             trolleybus
1f690                                             minibus
1f691                                             ambulance
1f692                                             fire engine
1f693                                             police car
1f694                                             oncoming police car
1f695                                             taxi
1f696                                             oncoming taxi
1f697                                             automobile
1f698                                             oncoming automobile
1f699                                             sport utility vehicle
1f69a                                             delivery truck
1f69b                                             articulated lorry
1f69c                                             tractor
1f3ce-fe0f                                        racing car
1f3cd-fe0f                                        motorcycle
1f6f5                                             motor scooter
1f9bd                                             manual wheelchair
1f9bc                                             motorized wheelchair
1f6fa                                             auto rickshaw
1f6b2                                             bicycle
1f6f4                                             kick scooter
1f6f9                                             skateboard
1f68f                                             bus stop
1f6e3-fe0f                                        motorway
1f6e4-fe0f                                        railway track
1f6e2-fe0f                                        oil drum
26fd                                              fuel pump
1f6a8                                             police car light
1f6a5                                             horizontal traffic light
1f6a6                                             vertical traffic light
1f6d1                                             stop sign
1f6a7                                             construction
2693                                              anchor
26f5                                              sailboat
1f6f6                                             canoe
1f6a4                                             speedboat
1f6f3-fe0f                                        passenger ship
26f4-fe0f                                         ferry
1f6e5-fe0f                                        motor boat
1f6a2                                             ship
2708-fe0f                                         airplane
1f6e9-fe0f                                        small airplane
1f6eb                                             airplane departure
1f6ec                                             airplane arrival
1fa82                                             parachute
1f4ba                                             seat
1f681                                             helicopter
1f69f                                             suspension railway
1f6a0                                             mountain cableway
1f6a1                                             aerial tramway
1f6f0-fe0f                                        satellite
1f680                                             rocket
1f6f8                                             flying saucer
1f6ce-fe0f                                        bellhop bell
1f9f3                                             luggage
231b                                              hourglass done
23f3                                              hourglass not done
231a                                              watch
23f0                                              alarm clock
23f1-fe0f                                         stopwatch
23f2-fe0f                                         timer clock
1f570-fe0f                                        mantelpiece clock
1f311                                             new moon
1f312                                             waxing crescent moon
1f313                                             first quarter moon
1f314                                             waxing gibbous moon
1f315                                             full moon
1f316                                             waning gibbous moon
1f317                                             last quarter moon
1f318                                             waning crescent moon
1f319                                             crescent moon
1f31a                                             new moon face
1f31b                                             first quarter moon face
1f31c                                             last quarter moon face
1f321-fe0f                                        thermometer
2600-fe0f                                         sun
1f31d                                             full moon face
1f31e                                             sun with face
1fa90                                             ringed planet
2b50                                              star
1f31f                                             glowing star
1f320                                             shooting star
1f30c                                             milky way
2601-fe0f                                         cloud
26c5                                              sun behind cloud
26c8-fe0f                                         cloud with lightning and rain
1f324-fe0f                                        sun behind small cloud
1f325-fe0f                                        sun behind large cloud
1f326-fe0f                                        sun behind rain cloud
1f327-fe0f                                        cloud with rain
1f328-fe0f                                        cloud with snow
1f329-fe0f                                        cloud with lightning
1f32a-fe0f                                        tornado
1f32b-fe0f                                        fog
1f32c-fe0f                                        wind face
1f300                                             cyclone
1f308                                             rainbow
1f302                                             closed umbrella
2602-fe0f                                         umbrella
2614                                              umbrella with rain drops
26f1-fe0f                                         umbrella on ground
26a1                                              high voltage
2744-fe0f                                         snowflake
2603-fe0f                                         snowman
26c4                                              snowman without snow
2604-fe0f                                         comet
1f525                                             fire
1f4a7                                             droplet
1f30a                                             water wave
1f383                                             jack-o-lantern
1f384                                             Christmas tree
1f386                                             fireworks
1f387                                             sparkler
1f9e8                                             firecracker
2728                                              sparkles
1f388                                             balloon
1f389                                             party popper
1f38a                                             confetti ball
1f38b                                             tanabata tree
1f38d                                             pine decoration
1f38e                                             Japanese dolls
1f38f                                             carp streamer
1f390                                             wind chime
1f391                                             moon viewing ceremony
1f9e7                                             red envelope
1f380                                             ribbon
1f381                                             wrapped gift
1f397-fe0f                                        reminder ribbon
1f39f-fe0f                                        admission tickets
1f3ab                                             ticket
1f396-fe0f                                        military medal
1f3c6                                             trophy
1f3c5                                             sports medal
1f947                                             1st place medal
1f948                                             2nd place medal
1f949                                             3rd place medal
26bd                                              soccer ball
26be                                              baseball
1f94e                                             softball
1f3c0                                             basketball
1f3d0                                             volleyball
1f3c8                                             american football
1f3c9                                             rugby football
1f3be                                             tennis
1f94f                                             flying disc
1f3b3                                             bowling
1f3cf                                             cricket game
1f3d1                                             field hockey
1f3d2                                             ice hockey
1f94d                                             lacrosse
1f3d3                                             ping pong
1f3f8                                             badminton
1f94a                                             boxing glove
1f94b                                             martial arts uniform
1f945                                             goal net
26f3                                              flag in hole
26f8-fe0f                                         ice skate
1f3a3                                             fishing pole
1f93f                                             diving mask
1f3bd                                             running shirt
1f3bf                                             skis
1f6f7                                             sled
1f94c                                             curling stone
1f3af                                             bullseye
1fa80                                             yo-yo
1fa81                                             kite
1f52b                                             water pistol
1f3b1                                             pool 8 ball
1f52e                                             crystal ball
1f3ae                                             video game
1f579-fe0f                                        joystick
1f3b0                                             slot machine
1f3b2                                             game die
